ACCOUNT,SERVICE,VISIT
735144,SVG,2
735144,IRA,3
735144,IRA,4
735351,CKING,1
735351,SVG,2
735351,CD,3
735351,ATM,4
735351,CCRD,5
735351,CCRD,6
735377,CKING,1
735377,ATM,2
735377,HMEQLC,3
735377,MTG,4
735377,MTG,5
735386,CKING,1
735386,SVG,2
735386,CD,3
735386,CCRD,4
735386,AUTO,5
735386,CKCRD,6
735386,CKCRD,7
735421,CKING,1
735421,SVG,2
735421,HMEQLC,3
735421,AUTO,4
735421,CKCRD,5
735421,CKCRD,6
735663,CKING,1
735663,SVG,2
735663,CD,3
735663,ATM,4
735663,ATM,5
735712,CKING,1
735712,CCRD,2
735712,HMEQLC,3
735712,CKCRD,4
735712,CKCRD,5
735732,CKING,1
735732,MMDA,2
735732,SVG,3
735732,CD,4
735732,CD,5
735760,CKING,1
735760,SVG,2
735760,CD,3
735760,ATM,4
735760,ATM,5
735813,SVG,1
735813,SVG,2
735914,CKING,1
735914,SVG,2
735914,ATM,3
735914,ATM,4
736033,CKING,1
736033,SVG,2
736033,HMEQLC,3
736033,CKCRD,4
736033,CKCRD,5
736041,CKING,1
736041,MMDA,2
736041,SVG,3
736041,ATM,4
736041,HMEQLC,5
736041,TRUST,6
736041,TRUST,7
736068,CKING,1
736068,MMDA,2
736068,ATM,3
736068,ATM,4
736105,CKING,1
736105,SVG,2
736105,CCRD,3
736105,CKCRD,4
736105,CKCRD,5
736107,CKING,1
736107,SVG,2
736107,ATM,3
736107,HMEQLC,4
736107,MTG,5
736107,MTG,6
736307,SVG,1
736307,CD,2
736307,CD,3
736335,CKING,1
736335,SVG,2
736335,SVG,3
736457,SVG,1
736457,CD,2
736457,CD,3
736509,CKING,1
736509,MMDA,2
736509,SVG,3
736509,CD,4
736509,ATM,5
736509,CCRD,6
736509,CCRD,7
736555,CKING,1
736555,SVG,2
736555,CD,3
736555,IRA,4
736555,TRUST,5
736555,TRUST,6
736574,CKING,1
736574,CKING,2
736914,CKING,1
736914,SVG,2
736914,CCRD,3
736914,CKCRD,4
736914,CKCRD,5
736915,CKING,1
736915,SVG,2
736915,SVG,3
736923,CKING,1
736923,SVG,2
736923,CD,3
736923,IRA,4
736923,TRUST,5
736923,TRUST,6
736927,CKING,1
736927,MMDA,2
736927,MMDA,3
737078,CKING,1
737078,SVG,2
737078,ATM,3
737078,HMEQLC,4
737078,HMEQLC,5
737082,CKING,1
737082,SVG,2
737082,CD,3
737082,CD,4
737163,CKING,1
737163,SVG,2
737163,ATM,3
737163,ATM,4
737195,CKING,1
737195,MMDA,2
737195,CCRD,3
737195,CCRD,4
737202,CKING,1
737202,MMDA,2
737202,SVG,3
737202,ATM,4
737202,ATM,5
737261,IRA,1
737261,IRA,2
737312,CKING,1
737312,CKING,2
737358,CKING,1
737358,SVG,2
737358,ATM,3
737358,HMEQLC,4
737358,HMEQLC,5
737369,CKING,1
737369,MMDA,2
737369,CD,3
737369,IRA,4
737369,IRA,5
737377,CKING,1
737377,SVG,2
737377,ATM,3
737377,HMEQLC,4
737377,HMEQLC,5
737495,CKING,1
737495,MMDA,2
737495,SVG,3
737495,CCRD,4
737495,HMEQLC,5
737495,AUTO,6
737495,CKCRD,7
737495,CKCRD,8
737501,CKING,1
737501,SVG,2
737501,CD,3
737501,CD,4
737560,CKING,1
737560,SVG,2
737560,ATM,3
737560,CCRD,4
737560,CCRD,5
737568,CKING,1
737568,SVG,2
737568,ATM,3
737568,MTG,4
737568,MTG,5
737633,CKING,1
737633,SVG,2
737633,CD,3
737633,CD,4
737710,CKING,1
737710,MMDA,2
737710,SVG,3
737710,CCRD,4
737710,HMEQLC,5
737710,MTG,6
737710,TRUST,7
737710,CKCRD,8
737710,CKCRD,9
737773,CKING,1
737773,MMDA,2
737773,SVG,3
737773,CD,4
737773,CCRD,5
737773,HMEQLC,6
737773,CKCRD,7
737773,CKCRD,8
737797,CKING,1
737797,SVG,2
737797,ATM,3
737797,ATM,4
737901,MMDA,1
737901,MMDA,2
737948,CKING,1
737948,SVG,2
737948,SVG,3
737954,CKING,1
737954,SVG,2
737954,CD,3
737954,ATM,4
737954,CCRD,5
737954,HMEQLC,6
737954,HMEQLC,7
737980,CKING,1
737980,CD,2
737980,TRUST,3
737980,TRUST,4
738097,ATM,1
738097,CCRD,2
738097,AUTO,3
738097,AUTO,4
738222,CKING,1
738222,SVG,2
738222,ATM,3
738222,ATM,4
738239,CKING,1
738239,ATM,2
738239,ATM,3
738354,CKING,1
738354,CKING,2
738398,CKING,1
738398,MMDA,2
738398,CD,3
738398,IRA,4
738398,IRA,5
738542,CKING,1
738542,SVG,2
738542,CD,3
738542,IRA,4
738542,HMEQLC,5
738542,TRUST,6
738542,PLOAN,7
738542,PLOAN,8
738646,CKING,1
738646,CCRD,2
738646,CCRD,3
738652,CKING,1
738652,SVG,2
738652,CD,3
738652,ATM,4
738652,ATM,5
738675,CKING,1
738675,SVG,2
738675,ATM,3
738675,ATM,4
738764,CKING,1
738764,SVG,2
738764,CCRD,3
738764,CKCRD,4
738764,CKCRD,5
738803,CKING,1
738803,MMDA,2
738803,TRUST,3
738803,TRUST,4
738845,CKING,1
738845,SVG,2
738845,ATM,3
738845,HMEQLC,4
738845,HMEQLC,5
738927,CKING,1
738927,SVG,2
738927,SVG,3
738968,CKING,1
738968,ATM,2
738968,ATM,3
739040,SVG,1
739040,ATM,2
739040,ATM,3
739068,CD,1
739068,CD,2
739096,CKING,1
739096,MMDA,2
739096,CD,3
739096,CCRD,4
739096,MTG,5
739096,MTG,6
739124,CKING,1
739124,SVG,2
739124,SVG,3
739132,CKING,1
739132,ATM,2
739132,ATM,3
739159,CKING,1
739159,SVG,2
739159,CCRD,3
739159,CCRD,4
739281,CKING,1
739281,SVG,2
739281,ATM,3
739281,ATM,4
739488,CKING,1
739488,MMDA,2
739488,SVG,3
739488,SVG,4
739506,SVG,1
739506,SVG,2
739525,CKING,1
739525,SVG,2
739525,SVG,3
739669,CKING,1
739669,SVG,2
739669,IRA,3
739669,IRA,4
739672,CKING,1
739672,SVG,2
739672,ATM,3
739672,CCRD,4
739672,CCRD,5
739701,CKING,1
739701,SVG,2
739701,ATM,3
739701,HMEQLC,4
739701,AUTO,5
739701,AUTO,6
739725,IRA,1
739725,MTG,2
739725,MTG,3
739801,CKING,1
739801,SVG,2
739801,ATM,3
739801,MTG,4
739801,MTG,5
739831,CKING,1
739831,SVG,2
739831,CD,3
739831,ATM,4
739831,ATM,5
739899,CKING,1
739899,MMDA,2
739899,SVG,3
739899,CCRD,4
739899,HMEQLC,5
739899,TRUST,6
739899,AUTO,7
739899,CKCRD,8
739899,CKCRD,9
739944,CKING,1
739944,MMDA,2
739944,SVG,3
739944,ATM,4
739944,ATM,5
740010,CKING,1
740010,SVG,2
740010,SVG,3
740057,CKING,1
740057,SVG,2
740057,SVG,3
740067,SVG,1
740067,SVG,2
740081,CKING,1
740081,SVG,2
740081,ATM,3
740081,AUTO,4
740081,AUTO,5
740319,ATM,1
740319,ATM,2
740360,CKING,1
740360,SVG,2
740360,CD,3
740360,ATM,4
740360,AUTO,5
740360,AUTO,6
740375,CKING,1
740375,MMDA,2
740375,SVG,3
740375,CKCRD,4
740375,CKCRD,5
740415,CKING,1
740415,CD,2
740415,ATM,3
740415,ATM,4
740430,CKING,1
740430,SVG,2
740430,ATM,3
740430,AUTO,4
740430,AUTO,5
740436,CKING,1
740436,MMDA,2
740436,SVG,3
740436,CD,4
740436,ATM,5
740436,ATM,6
740464,CD,1
740464,CD,2
740498,CKING,1
740498,SVG,2
740498,ATM,3
740498,ATM,4
740788,CKING,1
740788,MMDA,2
740788,SVG,3
740788,SVG,4
740819,CKING,1
740819,MMDA,2
740819,CD,3
740819,CD,4
740851,CKING,1
740851,SVG,2
740851,SVG,3
740889,CKING,1
740889,MMDA,2
740889,SVG,3
740889,CD,4
740889,IRA,5
740889,CCRD,6
740889,TRUST,7
740889,CKCRD,8
740889,CKCRD,9
740890,CKING,1
740890,SVG,2
740890,ATM,3
740890,HMEQLC,4
740890,HMEQLC,5
740925,SVG,1
740925,CD,2
740925,CD,3
740962,CKING,1
740962,MMDA,2
740962,MMDA,3
740980,CKING,1
740980,CKING,2
741021,CKING,1
741021,SVG,2
741021,CKCRD,3
741021,CKCRD,4
741055,CKING,1
741055,MMDA,2
741055,MMDA,3
741085,CKING,1
741085,SVG,2
741085,ATM,3
741085,ATM,4
741173,CKING,1
741173,CD,2
741173,CD,3
741246,CKING,1
741246,CD,2
741246,TRUST,3
741246,TRUST,4
741288,CKING,1
741288,SVG,2
741288,ATM,3
741288,HMEQLC,4
741288,HMEQLC,5
741323,CKING,1
741323,SVG,2
741323,SVG,3
741385,CKING,1
741385,MMDA,2
741385,SVG,3
741385,ATM,4
741385,CCRD,5
741385,HMEQLC,6
741385,PLOAN,7
741385,AUTO,8
741385,AUTO,9
741444,CKING,1
741444,SVG,2
741444,ATM,3
741444,HMEQLC,4
741444,HMEQLC,5
741459,CKING,1
741459,CD,2
741459,CD,3
741462,CKING,1
741462,ATM,2
741462,AUTO,3
741462,AUTO,4
741566,CKING,1
741566,ATM,2
741566,ATM,3
741571,SVG,1
741571,SVG,2
741612,CKING,1
741612,SVG,2
741612,CD,3
741612,IRA,4
741612,IRA,5
741637,CKING,1
741637,SVG,2
741637,SVG,3
741806,CKING,1
741806,SVG,2
741806,ATM,3
741806,ATM,4
741844,CKING,1
741844,CCRD,2
741844,CCRD,3
741874,SVG,1
741874,SVG,2
742011,CKING,1
742011,CKING,2
742078,CKING,1
742078,MMDA,2
742078,CD,3
742078,IRA,4
742078,IRA,5
742103,SVG,1
742103,SVG,2
742253,CKING,1
742253,MMDA,2
742253,CCRD,3
742253,CCRD,4
742269,SVG,1
742269,SVG,2
742489,SVG,1
742489,SVG,2
742497,CKING,1
742497,SVG,2
742497,ATM,3
742497,HMEQLC,4
742497,HMEQLC,5
742530,CKING,1
742530,SVG,2
742530,IRA,3
742530,IRA,4
742552,CKING,1
742552,SVG,2
742552,ATM,3
742552,ATM,4
742608,CKING,1
742608,SVG,2
742608,CD,3
742608,IRA,4
742608,CCRD,5
742608,TRUST,6
742608,TRUST,7
742650,SVG,1
742650,CD,2
742650,ATM,3
742650,TRUST,4
742650,AUTO,5
742650,AUTO,6
742781,CKING,1
742781,SVG,2
742781,HMEQLC,3
742781,CKCRD,4
742781,CKCRD,5
742890,CKING,1
742890,PLOAN,2
742890,AUTO,3
742890,CKCRD,4
742890,CKCRD,5
742956,CKING,1
742956,SVG,2
742956,ATM,3
742956,CCRD,4
742956,HMEQLC,5
742956,HMEQLC,6
742960,CKING,1
742960,AUTO,2
742960,AUTO,3
742976,ATM,1
742976,ATM,2
743092,CKING,1
743092,SVG,2
743092,ATM,3
743092,ATM,4
743094,CKING,1
743094,SVG,2
743094,ATM,3
743094,CCRD,4
743094,MTG,5
743094,MTG,6
743158,CKING,1
743158,SVG,2
743158,SVG,3
743195,CKING,1
743195,SVG,2
743195,ATM,3
743195,HMEQLC,4
743195,HMEQLC,5
743230,CKING,1
743230,SVG,2
743230,CD,3
743230,CD,4
743251,CKING,1
743251,CKING,2
743393,CKING,1
743393,SVG,2
743393,ATM,3
743393,ATM,4
743395,CKING,1
743395,SVG,2
743395,ATM,3
743395,HMEQLC,4
743395,AUTO,5
743395,AUTO,6
743619,CKING,1
743619,SVG,2
743619,CD,3
743619,CD,4
743709,CKING,1
743709,SVG,2
743709,ATM,3
743709,ATM,4
743727,CKING,1
743727,SVG,2
743727,CD,3
743727,ATM,4
743727,ATM,5
743856,CKING,1
743856,ATM,2
743856,HMEQLC,3
743856,MTG,4
743856,MTG,5
744014,CKING,1
744014,ATM,2
744014,PLOAN,3
744014,PLOAN,4
744307,CKING,1
744307,CKING,2
744325,CKING,1
744325,CKING,2
744331,IRA,1
744331,IRA,2
744357,CKING,1
744357,SVG,2
744357,AUTO,3
744357,AUTO,4
744477,CKING,1
744477,MMDA,2
744477,ATM,3
744477,MTG,4
744477,TRUST,5
744477,TRUST,6
744490,CKING,1
744490,SVG,2
744490,CKCRD,3
744490,CKCRD,4
744514,CKING,1
744514,MMDA,2
744514,SVG,3
744514,CD,4
744514,IRA,5
744514,CCRD,6
744514,TRUST,7
744514,CKCRD,8
744514,CKCRD,9
744589,CKING,1
744589,ATM,2
744589,ATM,3
744610,CKING,1
744610,CKING,2
744666,CKING,1
744666,CKING,2
744727,CKING,1
744727,MMDA,2
744727,CKCRD,3
744727,CKCRD,4
744732,CKING,1
744732,SVG,2
744732,ATM,3
744732,AUTO,4
744732,AUTO,5
744793,CKING,1
744793,SVG,2
744793,CD,3
744793,ATM,4
744793,CCRD,5
744793,HMEQLC,6
744793,HMEQLC,7
744804,CKING,1
744804,ATM,2
744804,ATM,3
745003,CKING,1
745003,ATM,2
745003,ATM,3
745028,CKING,1
745028,MMDA,2
745028,SVG,3
745028,SVG,4
745031,CKING,1
745031,SVG,2
745031,MTG,3
745031,MTG,4
745114,MMDA,1
745114,MMDA,2
745203,CKING,1
745203,MTG,2
745203,CKCRD,3
745203,CKCRD,4
745332,CKING,1
745332,SVG,2
745332,HMEQLC,3
745332,AUTO,4
745332,CKCRD,5
745332,CKCRD,6
745502,CKING,1
745502,SVG,2
745502,PLOAN,3
745502,PLOAN,4
745535,ATM,1
745535,ATM,2
745553,CKING,1
745553,SVG,2
745553,CD,3
745553,ATM,4
745553,AUTO,5
745553,AUTO,6
745563,CKING,1
745563,SVG,2
745563,ATM,3
745563,ATM,4
745634,CKING,1
745634,SVG,2
745634,ATM,3
745634,HMEQLC,4
745634,AUTO,5
745634,AUTO,6
745640,CKING,1
745640,CCRD,2
745640,AUTO,3
745640,AUTO,4
745821,CKING,1
745821,SVG,2
745821,ATM,3
745821,ATM,4
746074,CKING,1
746074,MMDA,2
746074,TRUST,3
746074,TRUST,4
746148,CKING,1
746148,CCRD,2
746148,CKCRD,3
746148,CKCRD,4
746198,CKING,1
746198,MMDA,2
746198,SVG,3
746198,SVG,4
746215,CKING,1
746215,SVG,2
746215,CD,3
746215,IRA,4
746215,IRA,5
746229,CKING,1
746229,CD,2
746229,ATM,3
746229,ATM,4
746345,CD,1
746345,CD,2
746382,CKING,1
746382,MMDA,2
746382,SVG,3
746382,CD,4
746382,TRUST,5
746382,TRUST,6
746542,CKING,1
746542,CD,2
746542,ATM,3
746542,ATM,4
746626,CKING,1
746626,MMDA,2
746626,SVG,3
746626,CD,4
746626,IRA,5
746626,ATM,6
746626,MTG,7
746626,AUTO,8
746626,AUTO,9
746630,SVG,1
746630,SVG,2
746659,CKING,1
746659,ATM,2
746659,ATM,3
746676,CKING,1
746676,SVG,2
746676,SVG,3
746686,ATM,1
746686,ATM,2
746705,CKING,1
746705,MMDA,2
746705,MMDA,3
746748,CKING,1
746748,SVG,2
746748,SVG,3
746846,CKING,1
746846,SVG,2
746846,SVG,3
746852,CKING,1
746852,SVG,2
746852,CD,3
746852,ATM,4
746852,TRUST,5
746852,TRUST,6
746869,CKING,1
746869,SVG,2
746869,ATM,3
746869,HMEQLC,4
746869,HMEQLC,5
746944,SVG,1
746944,SVG,2
747002,CKING,1
747002,ATM,2
747002,ATM,3
747008,CKING,1
747008,SVG,2
747008,CD,3
747008,CD,4
747011,CD,1
747011,CD,2
747194,CKING,1
747194,CKING,2
747210,CKING,1
747210,MMDA,2
747210,CD,3
747210,HMEQLC,4
747210,HMEQLC,5
747516,CKING,1
747516,SVG,2
747516,SVG,3
747558,CKING,1
747558,SVG,2
747558,HMEQLC,3
747558,HMEQLC,4
747579,CKING,1
747579,CKCRD,2
747579,CKCRD,3
747628,CKING,1
747628,SVG,2
747628,CCRD,3
747628,AUTO,4
747628,CKCRD,5
747628,CKCRD,6
747800,SVG,1
747800,CD,2
747800,CD,3
747805,CKING,1
747805,ATM,2
747805,ATM,3
747807,MMDA,1
747807,CD,2
747807,CD,3
747841,CKING,1
747841,ATM,2
747841,ATM,3
747853,CKING,1
747853,SVG,2
747853,SVG,3
747951,CKING,1
747951,MMDA,2
747951,CD,3
747951,IRA,4
747951,IRA,5
748150,CKING,1
748150,SVG,2
748150,CD,3
748150,CD,4
748161,CKING,1
748161,SVG,2
748161,ATM,3
748161,HMEQLC,4
748161,HMEQLC,5
748256,CKING,1
748256,SVG,2
748256,SVG,3
748298,CKING,1
748298,CD,2
748298,CD,3
748365,CKING,1
748365,MMDA,2
748365,ATM,3
748365,HMEQLC,4
748365,HMEQLC,5
748594,CKING,1
748594,CKING,2
748626,CKING,1
748626,MMDA,2
748626,SVG,3
748626,ATM,4
748626,HMEQLC,5
748626,TRUST,6
748626,TRUST,7
748751,CKING,1
748751,CKING,2
748753,CKING,1
748753,MMDA,2
748753,SVG,3
748753,CCRD,4
748753,HMEQLC,5
748753,PLOAN,6
748753,PLOAN,7
748768,CKING,1
748768,SVG,2
748768,CD,3
748768,ATM,4
748768,ATM,5
748803,CKING,1
748803,MMDA,2
748803,HMEQLC,3
748803,HMEQLC,4
748847,CKING,1
748847,SVG,2
748847,HMEQLC,3
748847,MTG,4
748847,MTG,5
748867,CKING,1
748867,SVG,2
748867,SVG,3
748959,CKING,1
748959,SVG,2
748959,CD,3
748959,CD,4
749014,CKING,1
749014,SVG,2
749014,ATM,3
749014,CCRD,4
749014,CCRD,5
749015,SVG,1
749015,CD,2
749015,CD,3
749033,CKING,1
749033,SVG,2
749033,IRA,3
749033,ATM,4
749033,CCRD,5
749033,MTG,6
749033,AUTO,7
749033,AUTO,8
749055,CKING,1
749055,CD,2
749055,CD,3
749158,CKING,1
749158,MMDA,2
749158,SVG,3
749158,CD,4
749158,HMEQLC,5
749158,HMEQLC,6
749300,CKING,1
749300,CKING,2
749328,CKING,1
749328,SVG,2
749328,ATM,3
749328,CCRD,4
749328,CCRD,5
749384,CKING,1
749384,MMDA,2
749384,SVG,3
749384,TRUST,4
749384,TRUST,5
749424,CKING,1
749424,CD,2
749424,ATM,3
749424,ATM,4
749469,CKING,1
749469,SVG,2
749469,ATM,3
749469,ATM,4
749496,CKING,1
749496,SVG,2
749496,CKCRD,3
749496,CKCRD,4
749607,CKING,1
749607,SVG,2
749607,ATM,3
749607,HMEQLC,4
749607,HMEQLC,5
749643,CKING,1
749643,HMEQLC,2
749643,HMEQLC,3
749713,CKING,1
749713,MMDA,2
749713,SVG,3
749713,IRA,4
749713,CCRD,5
749713,CKCRD,6
749713,CKCRD,7
749773,CKING,1
749773,SVG,2
749773,SVG,3
749805,CKING,1
749805,CD,2
749805,AUTO,3
749805,AUTO,4
749980,CKING,1
749980,IRA,2
749980,IRA,3
750000,CKING,1
750000,SVG,2
750000,CKCRD,3
750000,CKCRD,4
750047,CKING,1
750047,ATM,2
750047,HMEQLC,3
750047,HMEQLC,4
750139,CKING,1
750139,SVG,2
750139,CD,3
750139,IRA,4
750139,ATM,5
750139,ATM,6
750201,CKING,1
750201,SVG,2
750201,AUTO,3
750201,AUTO,4
750217,CKING,1
750217,CD,2
750217,CCRD,3
750217,MTG,4
750217,MTG,5
750262,CKING,1
750262,CKING,2
750311,CKING,1
750311,MMDA,2
750311,SVG,3
750311,ATM,4
750311,HMEQLC,5
750311,AUTO,6
750311,AUTO,7
750430,CKING,1
750430,SVG,2
750430,ATM,3
750430,HMEQLC,4
750430,HMEQLC,5
750533,CKING,1
750533,CKING,2
750574,CKING,1
750574,SVG,2
750574,CCRD,3
750574,CCRD,4
750683,CKING,1
750683,SVG,2
750683,ATM,3
750683,AUTO,4
750683,AUTO,5
750702,CKING,1
750702,SVG,2
750702,CD,3
750702,CCRD,4
750702,CCRD,5
750742,CKING,1
750742,MMDA,2
750742,CD,3
750742,IRA,4
750742,ATM,5
750742,CCRD,6
750742,TRUST,7
750742,TRUST,8
750850,CKING,1
750850,CCRD,2
750850,CKCRD,3
750850,CKCRD,4
750904,CKING,1
750904,SVG,2
750904,ATM,3
750904,CCRD,4
750904,HMEQLC,5
750904,HMEQLC,6
750915,CKING,1
750915,ATM,2
750915,ATM,3
750974,CKING,1
750974,SVG,2
750974,CD,3
750974,CCRD,4
750974,HMEQLC,5
750974,MTG,6
750974,CKCRD,7
750974,CKCRD,8
750975,CKING,1
750975,SVG,2
750975,SVG,3
751021,CKING,1
751021,CD,2
751021,CD,3
751042,IRA,1
751042,IRA,2
751169,CKING,1
751169,SVG,2
751169,IRA,3
751169,CCRD,4
751169,HMEQLC,5
751169,MTG,6
751169,CKCRD,7
751169,CKCRD,8
751186,CKING,1
751186,CKING,2
751248,CKING,1
751248,SVG,2
751248,CD,3
751248,TRUST,4
751248,TRUST,5
751355,CKING,1
751355,SVG,2
751355,CCRD,3
751355,CCRD,4
751410,CKING,1
751410,MMDA,2
751410,CD,3
751410,CD,4
751485,CKING,1
751485,SVG,2
751485,ATM,3
751485,ATM,4
751537,CKING,1
751537,SVG,2
751537,CD,3
751537,CD,4
751607,MMDA,1
751607,SVG,2
751607,SVG,3
751741,CKING,1
751741,SVG,2
751741,CD,3
751741,ATM,4
751741,TRUST,5
751741,TRUST,6
751902,SVG,1
751902,IRA,2
751902,IRA,3
751954,CKING,1
751954,SVG,2
751954,SVG,3
751977,CKING,1
751977,MMDA,2
751977,ATM,3
751977,CCRD,4
751977,HMEQLC,5
751977,HMEQLC,6
752083,CKING,1
752083,MMDA,2
752083,SVG,3
752083,CCRD,4
752083,CCRD,5
752253,CKING,1
752253,SVG,2
752253,ATM,3
752253,ATM,4
752312,CKING,1
752312,SVG,2
752312,CD,3
752312,IRA,4
752312,ATM,5
752312,ATM,6
752348,AUTO,1
752348,AUTO,2
752491,CKING,1
752491,SVG,2
752491,ATM,3
752491,CCRD,4
752491,CCRD,5
752551,CKING,1
752551,ATM,2
752551,CCRD,3
752551,HMEQLC,4
752551,HMEQLC,5
752555,CKING,1
752555,CKING,2
752634,CKING,1
752634,SVG,2
752634,MTG,3
752634,MTG,4
752675,CKING,1
752675,SVG,2
752675,ATM,3
752675,ATM,4
752678,CKING,1
752678,SVG,2
752678,SVG,3
752684,CKING,1
752684,ATM,2
752684,ATM,3
752689,CKING,1
752689,SVG,2
752689,SVG,3
752699,CKING,1
752699,CKING,2
752743,CKING,1
752743,MMDA,2
752743,SVG,3
752743,CCRD,4
752743,MTG,5
752743,CKCRD,6
752743,CKCRD,7
752766,CKING,1
752766,SVG,2
752766,ATM,3
752766,HMEQLC,4
752766,HMEQLC,5
752815,CKING,1
752815,SVG,2
752815,CKCRD,3
752815,CKCRD,4
752843,CKING,1
752843,ATM,2
752843,ATM,3
752922,CKING,1
752922,CKING,2
752965,CKING,1
752965,SVG,2
752965,SVG,3
753065,SVG,1
753065,SVG,2
753110,SVG,1
753110,SVG,2
753129,CKING,1
753129,SVG,2
753129,CCRD,3
753129,AUTO,4
753129,CKCRD,5
753129,CKCRD,6
753130,CKING,1
753130,ATM,2
753130,MTG,3
753130,MTG,4
753156,CKING,1
753156,SVG,2
753156,CD,3
753156,CD,4
753173,CKING,1
753173,SVG,2
753173,ATM,3
753173,ATM,4
753177,CKING,1
753177,SVG,2
753177,ATM,3
753177,AUTO,4
753177,AUTO,5
753243,CKING,1
753243,AUTO,2
753243,AUTO,3
753267,CKING,1
753267,CKCRD,2
753267,CKCRD,3
753297,CKING,1
753297,HMEQLC,2
753297,MTG,3
753297,AUTO,4
753297,AUTO,5
753399,CKING,1
753399,SVG,2
753399,CD,3
753399,CD,4
753460,CKING,1
753460,SVG,2
753460,SVG,3
753503,CKING,1
753503,CKCRD,2
753503,CKCRD,3
753616,CKING,1
753616,SVG,2
753616,HMEQLC,3
753616,MTG,4
753616,CKCRD,5
753616,CKCRD,6
753621,CKING,1
753621,MMDA,2
753621,ATM,3
753621,ATM,4
753737,MMDA,1
753737,SVG,2
753737,SVG,3
753739,CKING,1
753739,CD,2
753739,ATM,3
753739,ATM,4
753767,CKING,1
753767,ATM,2
753767,CCRD,3
753767,HMEQLC,4
753767,HMEQLC,5
753850,CKING,1
753850,SVG,2
753850,SVG,3
753923,CKING,1
753923,ATM,2
753923,AUTO,3
753923,AUTO,4
753948,AUTO,1
753948,AUTO,2
753974,CKING,1
753974,MMDA,2
753974,SVG,3
753974,CD,4
753974,IRA,5
753974,IRA,6
753991,CKING,1
753991,SVG,2
753991,ATM,3
753991,ATM,4
754048,CKING,1
754048,SVG,2
754048,ATM,3
754048,ATM,4
754322,CKING,1
754322,SVG,2
754322,ATM,3
754322,HMEQLC,4
754322,HMEQLC,5
754432,CKING,1
754432,IRA,2
754432,IRA,3
754450,CKING,1
754450,MMDA,2
754450,MMDA,3
754457,CKING,1
754457,SVG,2
754457,AUTO,3
754457,CKCRD,4
754457,CKCRD,5
754466,CKING,1
754466,SVG,2
754466,ATM,3
754466,HMEQLC,4
754466,HMEQLC,5
754902,CKING,1
754902,SVG,2
754902,SVG,3
755099,CKING,1
755099,SVG,2
755099,SVG,3
755124,CKING,1
755124,SVG,2
755124,CD,3
755124,ATM,4
755124,ATM,5
755133,CKING,1
755133,MMDA,2
755133,ATM,3
755133,ATM,4
755193,CKING,1
755193,SVG,2
755193,ATM,3
755193,CCRD,4
755193,CCRD,5
755201,CD,1
755201,CD,2
755273,CKING,1
755273,SVG,2
755273,CD,3
755273,HMEQLC,4
755273,HMEQLC,5
755318,CKING,1
755318,SVG,2
755318,ATM,3
755318,ATM,4
755323,CKING,1
755323,SVG,2
755323,ATM,3
755323,HMEQLC,4
755323,AUTO,5
755323,AUTO,6
755425,CKING,1
755425,CCRD,2
755425,CCRD,3
755482,CKING,1
755482,SVG,2
755482,SVG,3
755529,SVG,1
755529,SVG,2
755554,CKING,1
755554,SVG,2
755554,CD,3
755554,CKCRD,4
755554,CKCRD,5
755607,CKING,1
755607,SVG,2
755607,CD,3
755607,ATM,4
755607,CCRD,5
755607,HMEQLC,6
755607,HMEQLC,7
755658,CKING,1
755658,MMDA,2
755658,ATM,3
755658,ATM,4
755684,CKING,1
755684,SVG,2
755684,CD,3
755684,ATM,4
755684,TRUST,5
755684,TRUST,6
755739,ATM,1
755739,ATM,2
755772,CKING,1
755772,SVG,2
755772,CD,3
755772,CD,4
755831,CKING,1
755831,ATM,2
755831,ATM,3
755846,CKING,1
755846,SVG,2
755846,ATM,3
755846,HMEQLC,4
755846,HMEQLC,5
755920,CKING,1
755920,ATM,2
755920,AUTO,3
755920,AUTO,4
755945,CKING,1
755945,SVG,2
755945,SVG,3
756038,CKING,1
756038,SVG,2
756038,CD,3
756038,ATM,4
756038,AUTO,5
756038,AUTO,6
756340,CKING,1
756340,CKING,2
756369,ATM,1
756369,ATM,2
756395,CKING,1
756395,MMDA,2
756395,SVG,3
756395,CCRD,4
756395,CKCRD,5
756395,CKCRD,6
756412,CKING,1
756412,SVG,2
756412,CKCRD,3
756412,CKCRD,4
756416,CKING,1
756416,ATM,2
756416,ATM,3
756420,CKING,1
756420,MMDA,2
756420,ATM,3
756420,ATM,4
756483,SVG,1
756483,SVG,2
756544,CKING,1
756544,MMDA,2
756544,CD,3
756544,CD,4
756545,CKING,1
756545,CD,2
756545,ATM,3
756545,HMEQLC,4
756545,HMEQLC,5
756600,CKING,1
756600,SVG,2
756600,IRA,3
756600,ATM,4
756600,HMEQLC,5
756600,HMEQLC,6
756925,CKING,1
756925,SVG,2
756925,SVG,3
757032,CKING,1
757032,SVG,2
757032,ATM,3
757032,ATM,4
757124,CKING,1
757124,SVG,2
757124,ATM,3
757124,HMEQLC,4
757124,HMEQLC,5
757137,CKING,1
757137,SVG,2
757137,ATM,3
757137,CCRD,4
757137,HMEQLC,5
757137,HMEQLC,6
757146,CKING,1
757146,SVG,2
757146,ATM,3
757146,HMEQLC,4
757146,PLOAN,5
757146,PLOAN,6
757148,CKING,1
757148,CD,2
757148,CD,3
757204,CKING,1
757204,CCRD,2
