,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_above_median
14306,Werribee,3 Argyle Cr,4,h,455000.0,S,Ray,12/08/2017,14.7,3030.0,4.0,1.0,4.0,534.0,101.0,1983.0,Wyndham City Council,-37.88496,144.66332,Western Metropolitan,16166.0,0
14307,Werribee,4 Gossamer St,3,h,483000.0,S,Ray,12/08/2017,14.7,3030.0,3.0,1.0,2.0,569.0,,,Wyndham City Council,-37.89118,144.65368,Western Metropolitan,16166.0,0
14308,Werribee,24 Swallow St,3,h,455000.0,S,YPA,12/08/2017,14.7,3030.0,3.0,1.0,1.0,610.0,125.0,1980.0,Wyndham City Council,-37.88632,144.67582,Western Metropolitan,16166.0,0
14309,West Footscray,18 Molesworth Ct,4,h,1276000.0,S,Jas,12/08/2017,6.4,3012.0,4.0,2.0,1.0,323.0,130.0,1945.0,Maribyrnong City Council,-37.794290000000004,144.87412,Western Metropolitan,5058.0,1
14310,Westmeadows,63 Kenny St,3,h,700000.0,S,Barry,12/08/2017,16.5,3049.0,3.0,2.0,4.0,673.0,,1980.0,Hume City Council,-37.67558,144.8976,Northern Metropolitan,2474.0,0
14311,Westmeadows,12 Tylden Pl,3,h,729000.0,S,Nelson,12/08/2017,16.5,3049.0,3.0,1.0,1.0,672.0,,,Hume City Council,-37.6784,144.88797,Northern Metropolitan,2474.0,0
14312,Wheelers Hill,18 Garnett Rd,4,h,1184000.0,S,Buxton,12/08/2017,16.7,3150.0,4.0,2.0,2.0,700.0,,,Monash City Council,-37.911609999999996,145.19693999999998,South-Eastern Metropolitan,7392.0,1
14313,Wheelers Hill,3 Jensen Ct,4,h,1157000.0,PI,Barry,12/08/2017,16.7,3150.0,4.0,2.0,2.0,752.0,162.0,1971.0,Monash City Council,-37.91212,145.1793,South-Eastern Metropolitan,7392.0,1
14314,Wheelers Hill,19 Kooringa Cr,5,h,1100000.0,S,Barry,12/08/2017,16.7,3150.0,5.0,2.0,2.0,672.0,237.0,1970.0,Monash City Council,-37.91299,145.1767,South-Eastern Metropolitan,7392.0,1
14315,Williamstown,119 Hannan St,4,h,2200000.0,S,Sweeney,12/08/2017,6.8,3016.0,4.0,3.0,2.0,650.0,,,Hobsons Bay City Council,-37.85925,144.88761,Western Metropolitan,6380.0,1
14316,Windsor,27 Andrew St,2,h,865000.0,SP,Biggin,12/08/2017,4.6,3181.0,2.0,2.0,0.0,70.0,,,Port Phillip City Council,-37.85143,144.98574,Southern Metropolitan,4380.0,0
14317,Wonga Park,2 Rindlebrook Pl,3,h,900000.0,VB,Morrison,12/08/2017,25.2,3115.0,3.0,2.0,2.0,0.0,177.0,,Manningham City Council,-37.75912,145.28886,Eastern Victoria,1328.0,1
14318,Wyndham Vale,40 Edwin Cl,4,h,742000.0,SP,hockingstuart,12/08/2017,27.2,3024.0,,,,,,,Wyndham City Council,,,Western Metropolitan,5262.0,0
14319,Wyndham Vale,3 Lancewood Rd,4,h,590500.0,S,Ray,12/08/2017,27.2,3024.0,,,,,,,Wyndham City Council,,,Western Metropolitan,5262.0,0
14320,Wyndham Vale,6 Melliodora Ct,4,h,500000.0,SP,YPA,12/08/2017,27.2,3024.0,4.0,2.0,1.0,512.0,179.0,2005.0,Wyndham City Council,-37.87959,144.60977,Western Metropolitan,5262.0,0
14321,Yarraville,1/23 Bena St,4,h,1142000.0,PI,Nelson,12/08/2017,6.3,3013.0,4.0,3.0,2.0,234.0,176.0,2012.0,Maribyrnong City Council,-37.81961,144.88132,Western Metropolitan,6543.0,1
14322,Yarraville,39 Benbow St,3,h,1100000.0,PI,Sweeney,12/08/2017,6.3,3013.0,3.0,1.0,6.0,732.0,,,Maribyrnong City Council,-37.822520000000004,144.87718,Western Metropolitan,6543.0,1
14323,Yarraville,33A Severn St,2,h,780000.0,S,Sweeney,12/08/2017,6.3,3013.0,2.0,1.0,1.0,178.0,84.0,2013.0,Maribyrnong City Council,-37.814809999999994,144.88013,Western Metropolitan,6543.0,0
14324,Yarraville,19/37 Stephen St,3,h,920000.0,PI,Village,12/08/2017,6.3,3013.0,3.0,2.0,2.0,182.0,,,Maribyrnong City Council,-37.812490000000004,144.89531000000002,Western Metropolitan,6543.0,1
14325,Yarraville,8/232 Williamstown Rd,2,u,500000.0,VB,Greg,12/08/2017,6.3,3013.0,2.0,1.0,1.0,0.0,85.0,,Maribyrnong City Council,-37.813520000000004,144.88311000000002,Western Metropolitan,6543.0,0
14326,Abbotsford,11/328 Johnston St,2,u,650000.0,SP,Collings,15/07/2017,3.0,3067.0,,,,,,,Yarra City Council,,,Northern Metropolitan,4019.0,0
14327,Albanvale,33 Robyn Av,4,h,655000.0,S,Sweeney,15/07/2017,14.0,3021.0,4.0,3.0,3.0,531.0,,,Brimbank City Council,-37.74373,144.77567,Western Metropolitan,1899.0,0
14328,Alphington,2 Perry St,3,h,1110000.0,PI,Jellis,15/07/2017,5.7,3078.0,,,,,,,Darebin City Council,,,Northern Metropolitan,2211.0,1
14329,Altona,43 David St,4,h,890000.0,S,Barlow,15/07/2017,11.0,3018.0,4.0,1.0,1.0,499.0,,,Hobsons Bay City Council,-37.86639,144.82625,Western Metropolitan,5301.0,1
14330,Altona,35 Lowe Av,4,h,935000.0,SP,Barlow,15/07/2017,11.0,3018.0,4.0,2.0,2.0,629.0,180.0,1985.0,Hobsons Bay City Council,-37.86027,144.82073,Western Metropolitan,5301.0,1
14331,Altona,65 Sargood St,3,t,815000.0,S,hockingstuart,15/07/2017,11.0,3018.0,3.0,2.0,2.0,159.0,130.0,2014.0,Hobsons Bay City Council,-37.86472,144.82929,Western Metropolitan,5301.0,0
14332,Altona Meadows,2/6 Carling Ct,3,u,440500.0,S,Greg,15/07/2017,15.5,3028.0,3.0,1.0,1.0,205.0,,1990.0,Hobsons Bay City Council,-37.88995,144.78505,Western Metropolitan,7630.0,0
14333,Altona North,2/2 Cleghorn Av,3,t,750000.0,VB,hockingstuart,15/07/2017,9.4,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,0
14334,Altona North,2C Sixth Av,3,t,685000.0,S,Purplebricks,15/07/2017,9.4,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,0
14335,Altona North,4/15 Stapley Cr,3,u,451500.0,SP,Barlow,15/07/2017,9.4,3025.0,3.0,1.0,1.0,180.0,88.0,1965.0,Hobsons Bay City Council,-37.83648,144.86296000000002,Western Metropolitan,5132.0,0
14336,Ascot Vale,24/157 Epsom Rd,3,u,825000.0,PI,McDonald,15/07/2017,4.3,3032.0,3.0,2.0,2.0,2905.0,164.0,2005.0,Moonee Valley City Council,-37.782579999999996,144.91693999999998,Western Metropolitan,6567.0,0
14337,Ascot Vale,2/25 Harold St,2,u,425500.0,S,Brad,15/07/2017,4.3,3032.0,2.0,1.0,1.0,1727.0,82.0,1960.0,Moonee Valley City Council,-37.77341,144.9013,Western Metropolitan,6567.0,0
14338,Ascot Vale,20 Kent St,2,h,920000.0,VB,Nelson,15/07/2017,4.3,3032.0,2.0,2.0,0.0,234.0,,1910.0,Moonee Valley City Council,-37.78052,144.93001999999998,Western Metropolitan,6567.0,1
14339,Ascot Vale,8/39 Maribyrnong Rd,3,t,762000.0,S,Nelson,15/07/2017,4.3,3032.0,3.0,1.0,1.0,0.0,,,Moonee Valley City Council,-37.77261,144.92276,Western Metropolitan,6567.0,0
14340,Ascot Vale,37 Roxburgh St,3,h,1306000.0,S,Jellis,15/07/2017,4.3,3032.0,3.0,1.0,0.0,199.0,126.0,1900.0,Moonee Valley City Council,-37.77561,144.91695,Western Metropolitan,6567.0,1
14341,Ascot Vale,1/129 The Parade,2,u,566000.0,S,Nelson,15/07/2017,4.3,3032.0,2.0,1.0,1.0,1017.0,,1972.0,Moonee Valley City Council,-37.772259999999996,144.90941999999998,Western Metropolitan,6567.0,0
14342,Ashwood,10 Kiewa St,3,h,1420000.0,S,Fletchers,15/07/2017,10.2,3147.0,3.0,1.0,1.0,726.0,130.0,1965.0,Monash City Council,-37.86173,145.11074,Southern Metropolitan,2894.0,1
14343,Ashwood,15 Mitchell Av,3,t,1008000.0,S,Buxton,15/07/2017,10.2,3147.0,,,,,,,Monash City Council,,,Southern Metropolitan,2894.0,1
14344,Aspendale,5/148 Nepean Hwy,3,t,805000.0,S,Buxton,15/07/2017,21.5,3195.0,3.0,2.0,2.0,0.0,164.0,2006.0,Kingston City Council,-38.02768,145.10187,South-Eastern Metropolitan,2824.0,0
14345,Avondale Heights,9 Thompson St,4,h,934000.0,S,Moonee,15/07/2017,9.5,3034.0,4.0,2.0,1.0,581.0,163.0,1975.0,Moonee Valley City Council,-37.76421,144.85594,Western Metropolitan,4502.0,1
14346,Balaclava,1/36 The Avenue,2,u,585000.0,PI,Marshall,15/07/2017,6.4,3183.0,2.0,1.0,1.0,598.0,,,Port Phillip City Council,-37.87149,144.99746000000002,Southern Metropolitan,2952.0,0
14347,Balwyn,92 Winmalee Rd,3,h,2330000.0,S,Jellis,15/07/2017,7.9,3103.0,3.0,2.0,4.0,656.0,210.0,1970.0,Boroondara City Council,-37.8079,145.09162,Southern Metropolitan,5682.0,1
14348,Balwyn North,1/54 Maud St,3,t,1721000.0,S,Fletchers,15/07/2017,9.7,3104.0,3.0,2.0,2.0,301.0,,1995.0,Boroondara City Council,-37.79535,145.07131,Southern Metropolitan,7809.0,1
14349,Bayswater North,20 Blandford Cr,3,h,650000.0,SA,Stockdale,15/07/2017,23.2,3153.0,3.0,1.0,2.0,787.0,,,Maroondah City Council,-37.82737,145.2938,Eastern Metropolitan,3598.0,0
14350,Bayswater North,17 Kalawar Av,3,h,762000.0,S,Ray,15/07/2017,23.2,3153.0,3.0,2.0,2.0,792.0,148.0,1980.0,Maroondah City Council,-37.82809,145.29287,Eastern Metropolitan,3598.0,0
14351,Beaumaris,5/8 Michael St,2,u,672000.0,S,Ray,15/07/2017,17.3,3193.0,,,,,,,Bayside City Council,,,Southern Metropolitan,5366.0,0
14352,Bentleigh,4a Hobart St,4,t,1340000.0,S,Ray,15/07/2017,11.4,3204.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,6795.0,1
14353,Bentleigh East,20 Barrani St,3,h,883000.0,S,Greg,15/07/2017,13.8,3165.0,,,,,,,Glen Eira City Council,-37.91182,145.07013,Southern Metropolitan,10969.0,1
14354,Bentleigh East,1 Pell St,4,h,1384000.0,S,Gary,15/07/2017,13.8,3165.0,4.0,3.0,2.0,631.0,,,Glen Eira City Council,-37.9108,145.07908,Southern Metropolitan,10969.0,1
14355,Blackburn,22 Cootamundra Cr,3,h,1350000.0,SP,Noel,15/07/2017,13.4,3130.0,3.0,2.0,1.0,601.0,,,Whitehorse City Council,-37.81224,145.15594,Eastern Metropolitan,5713.0,1
14356,Blackburn,17 Hirst St,3,h,1070000.0,S,Jellis,15/07/2017,13.4,3130.0,3.0,1.0,2.0,448.0,96.0,1950.0,Whitehorse City Council,-37.82956,145.13868,Eastern Metropolitan,5713.0,1
14357,Blackburn,18 Masons Rd,2,h,1500000.0,S,Noel,15/07/2017,13.4,3130.0,2.0,1.0,1.0,1021.0,,,Whitehorse City Council,-37.83189,145.15785,Eastern Metropolitan,5713.0,1
14358,Blackburn,74 Williams Rd,3,h,1200000.0,PI,McGrath,15/07/2017,13.4,3130.0,3.0,2.0,2.0,567.0,,,Whitehorse City Council,-37.81684,145.14992,Eastern Metropolitan,5713.0,1
14359,Blackburn North,42 Junction Rd,6,h,1200000.0,VB,Noel,15/07/2017,13.4,3130.0,6.0,2.0,2.0,675.0,,,Whitehorse City Council,-37.807159999999996,145.16504,Eastern Metropolitan,2867.0,1
14360,Blackburn North,169 Springfield Rd,3,h,1100000.0,S,Noel,15/07/2017,13.4,3130.0,3.0,1.0,1.0,614.0,,,Whitehorse City Council,-37.81103,145.15917,Eastern Metropolitan,2867.0,1
14361,Blackburn North,1/108 Surrey Rd,2,u,706000.0,S,Hoskins,15/07/2017,13.4,3130.0,2.0,1.0,1.0,305.0,305.0,1940.0,Whitehorse City Council,-37.809059999999995,145.15787,Eastern Metropolitan,2867.0,0
14362,Boronia,3 Devenish Rd,3,h,785000.0,S,iTRAK,15/07/2017,25.0,3155.0,3.0,2.0,2.0,723.0,138.0,1980.0,Knox City Council,-37.85284,145.26942,Eastern Metropolitan,9704.0,0
14363,Boronia,10 Hansen Rd,4,h,950000.0,S,iTRAK,15/07/2017,25.0,3155.0,4.0,2.0,4.0,2033.0,255.0,1970.0,Knox City Council,-37.866690000000006,145.29959,Eastern Metropolitan,9704.0,1
14364,Brighton,51 Bay St,4,h,2800000.0,VB,hockingstuart,15/07/2017,10.5,3186.0,4.0,3.0,2.0,498.0,226.0,1900.0,Bayside City Council,-37.90396,144.99126,Southern Metropolitan,10579.0,1
14365,Brighton,37/18 Cochrane St,1,u,290000.0,PI,Greg,15/07/2017,10.5,3186.0,1.0,1.0,1.0,0.0,35.0,1960.0,Bayside City Council,-37.9041,144.9993,Southern Metropolitan,10579.0,0
14366,Brighton East,137b Marriage Rd,4,h,1625000.0,PI,Hodges,15/07/2017,10.3,3187.0,,,,,,,Bayside City Council,,,Southern Metropolitan,6938.0,1
14367,Broadmeadows,37 Gosford Cr,3,h,570500.0,S,YPA,15/07/2017,14.0,3047.0,3.0,1.0,1.0,640.0,92.0,1965.0,Hume City Council,-37.68187,144.92421000000002,Northern Metropolitan,4294.0,0
14368,Broadmeadows,37 Stanhope St,4,h,631000.0,S,YPA,15/07/2017,14.0,3047.0,4.0,2.0,2.0,696.0,158.0,1960.0,Hume City Council,-37.68584,144.9315,Northern Metropolitan,4294.0,0
14369,Brooklyn,1/42 Nolan Av,2,u,372100.0,SP,hockingstuart,15/07/2017,6.4,3012.0,2.0,1.0,1.0,0.0,66.0,2000.0,Brimbank City Council,-37.82212,144.84476999999998,Western Metropolitan,962.0,0
14370,Brunswick,15 Hall St,4,h,1350000.0,VB,Nelson,15/07/2017,5.2,3056.0,4.0,2.0,1.0,372.0,184.0,1920.0,Moreland City Council,-37.76166,144.95065,Northern Metropolitan,11918.0,1
14371,Brunswick,44 Mitchell St,5,h,1300000.0,S,Jellis,15/07/2017,5.2,3056.0,5.0,2.0,0.0,479.0,,,Moreland City Council,-37.75915,144.96755,Northern Metropolitan,11918.0,1
14372,Brunswick,23/1 Pottery Ct,1,u,315000.0,PI,Walshe,15/07/2017,5.2,3056.0,1.0,1.0,1.0,0.0,,,Moreland City Council,-37.770340000000004,144.95334,Northern Metropolitan,11918.0,0
14373,Brunswick East,2/111 Victoria St,2,t,702500.0,PI,Jellis,15/07/2017,4.0,3057.0,2.0,2.0,1.0,65.0,78.0,2013.0,Moreland City Council,-37.76812,144.97413999999998,Northern Metropolitan,5533.0,0
14374,Brunswick West,10/3 Allard St,1,u,275000.0,VB,Jellis,15/07/2017,5.2,3055.0,1.0,1.0,1.0,1388.0,36.0,1970.0,Moreland City Council,-37.7684,144.94214,Northern Metropolitan,7082.0,0
14375,Brunswick West,22 Henderson St,2,h,835000.0,VB,Nelson,15/07/2017,5.2,3055.0,2.0,1.0,1.0,207.0,77.0,1950.0,Moreland City Council,-37.762209999999996,144.94055,Northern Metropolitan,7082.0,0
14376,Bundoora,5 Ball Ct,10,h,900000.0,PI,Ray,15/07/2017,12.1,3083.0,10.0,3.0,2.0,313.0,,2006.0,Banyule City Council,-37.71098,145.05381,Northern Metropolitan,10175.0,1
14377,Bundoora,27 Norfolk Cr,3,h,710000.0,S,Darren,15/07/2017,12.1,3083.0,3.0,1.0,1.0,540.0,142.0,1968.0,Banyule City Council,-37.70636,145.05462,Northern Metropolitan,10175.0,0
14378,Burwood East,45 Lenna St,3,h,1320000.0,S,McGrath,15/07/2017,14.7,3151.0,3.0,1.0,1.0,620.0,,,Whitehorse City Council,-37.85436,145.13827,Eastern Metropolitan,4048.0,1
14379,Carnegie,1/11 Rosstown Rd,2,u,480000.0,VB,Better,15/07/2017,10.1,3163.0,2.0,1.0,1.0,830.0,,,Glen Eira City Council,-37.88414,145.0528,Southern Metropolitan,7822.0,0
14380,Carnegie,55 Tranmere Av,3,h,1840000.0,S,Ray,15/07/2017,10.1,3163.0,3.0,2.0,1.0,483.0,171.0,1920.0,Glen Eira City Council,-37.89204,145.06086000000002,Southern Metropolitan,7822.0,1
14381,Carnegie,5/40 Woorayl St,2,u,430000.0,VB,Ray,15/07/2017,10.1,3163.0,2.0,1.0,1.0,2048.0,68.0,1960.0,Glen Eira City Council,-37.88642,145.05979,Southern Metropolitan,7822.0,0
14382,Caroline Springs,45 Abbington Cr,3,h,525000.0,S,YPA,15/07/2017,14.8,3023.0,3.0,1.0,1.0,400.0,,,Melton City Council,-37.742540000000005,144.74572,Western Metropolitan,7719.0,0
14383,Carrum,20 Parkside Bvd,2,t,495000.0,S,O'Brien,15/07/2017,31.2,3197.0,2.0,1.0,1.0,198.0,94.0,1980.0,Kingston City Council,-38.0796,145.13272,South-Eastern Metropolitan,1989.0,0
14384,Carrum Downs,10A William Rd,2,h,403500.0,S,Harcourts,15/07/2017,34.9,3201.0,2.0,2.0,3.0,339.0,101.0,2009.0,Frankston City Council,-38.09665,145.17646000000002,South-Eastern Metropolitan,8060.0,0
14385,Caulfield East,13 Lord St,4,h,1550000.0,S,Ray,15/07/2017,8.4,3145.0,4.0,2.0,1.0,642.0,,,Glen Eira City Council,-37.88512,145.04554,Southern Metropolitan,608.0,1
14386,Caulfield North,4/7 Hudson St,1,u,361000.0,S,hockingstuart,15/07/2017,7.8,3161.0,1.0,1.0,1.0,60.0,53.0,1975.0,Glen Eira City Council,-37.87972,145.03351,Southern Metropolitan,6923.0,0
14387,Chadstone,1/3 Evans St,3,u,960000.0,S,Jellis,15/07/2017,11.7,3148.0,3.0,2.0,2.0,382.0,151.0,2000.0,Monash City Council,-37.88304,145.0969,Southern Metropolitan,3582.0,1
14388,Chelsea,119 Thames Prm,5,h,1130000.0,S,Ray,15/07/2017,27.0,3196.0,,,,,,,Kingston City Council,,,South-Eastern Metropolitan,3906.0,1
14389,Clayton,1/30 Morton St,3,u,696000.0,S,Harcourts,15/07/2017,16.7,3168.0,3.0,1.0,2.0,259.0,,,Monash City Council,-37.91735,145.13814,South-Eastern Metropolitan,5837.0,0
14390,Clayton,25 View St,5,h,1115000.0,S,Buxton,15/07/2017,16.7,3168.0,5.0,2.0,2.0,590.0,,,Monash City Council,-37.92304,145.10984,South-Eastern Metropolitan,5837.0,1
14391,Clayton,32 Wellington Rd,3,h,1950000.0,S,Buxton,15/07/2017,16.7,3168.0,3.0,1.0,2.0,734.0,,,Monash City Council,-37.91583,145.13363,South-Eastern Metropolitan,5837.0,1
14392,Clayton South,48 McMillan St,4,h,962000.0,S,C21,15/07/2017,17.5,3169.0,4.0,2.0,4.0,724.0,,,Kingston City Council,-37.93197,145.12219,South-Eastern Metropolitan,4734.0,1
14393,Coburg,19 Hall St,3,h,900000.0,S,Nelson,15/07/2017,6.7,3058.0,3.0,1.0,0.0,227.0,102.0,1920.0,Darebin City Council,-37.752959999999995,144.95967,Northern Metropolitan,11204.0,1
14394,Collingwood,6/13 Alexander St,1,u,365000.0,SP,Jellis,15/07/2017,2.0,3066.0,1.0,1.0,0.0,0.0,46.0,1960.0,Yarra City Council,-37.795970000000004,144.99108,Northern Metropolitan,4553.0,0
14395,Craigieburn,28/60 Cradle Mountain Dr,2,t,310000.0,PI,Ray,15/07/2017,20.6,3064.0,2.0,1.0,1.0,38.0,114.0,2013.0,Hume City Council,-37.574670000000005,144.92229,Northern Metropolitan,15510.0,0
14396,Croydon,33 Jackson St,3,h,662000.0,S,hockingstuart,15/07/2017,23.0,3136.0,3.0,1.0,1.0,396.0,120.0,1950.0,Maroondah City Council,-37.79486,145.28673999999998,Eastern Metropolitan,11925.0,0
14397,Croydon,2/25 Ruskin Av,3,u,625500.0,S,C21,15/07/2017,23.0,3136.0,3.0,1.0,2.0,397.0,,1950.0,Maroondah City Council,-37.79795,145.2957,Eastern Metropolitan,11925.0,0
14398,Dallas,18 Berger St,3,h,459000.0,S,YPA,15/07/2017,14.0,3047.0,3.0,1.0,0.0,583.0,,1970.0,Hume City Council,-37.67048,144.93992,Northern Metropolitan,2246.0,0
14399,Dallas,21 Pyalong Cr,3,h,420500.0,S,FN,15/07/2017,14.0,3047.0,3.0,1.0,1.0,650.0,,,Hume City Council,-37.675059999999995,144.93793,Northern Metropolitan,2246.0,0
14400,Dandenong,28 Ray St,4,h,583000.0,SP,O'Brien,15/07/2017,24.7,3175.0,4.0,1.0,2.0,757.0,,,Greater Dandenong City Council,-37.973690000000005,145.19714,South-Eastern Metropolitan,10894.0,0
14401,Dandenong North,84 Loch Rd,3,h,618500.0,S,iSell,15/07/2017,24.7,3175.0,3.0,1.0,2.0,540.0,,,Greater Dandenong City Council,-37.95661,145.2191,South-Eastern Metropolitan,8322.0,0
14402,Dandenong North,3 Victor Av,3,h,727000.0,S,C21,15/07/2017,24.7,3175.0,3.0,1.0,1.0,763.0,,,Greater Dandenong City Council,-37.95466,145.21193,South-Eastern Metropolitan,8322.0,0
14403,Deer Park,26 Irvine St,3,h,535000.0,S,Stockdale,15/07/2017,14.8,3023.0,3.0,1.0,0.0,675.0,,,Brimbank City Council,-37.764959999999995,144.77289,Western Metropolitan,6388.0,0
14404,Delahey,10 Alexander Cl,3,h,560000.0,S,YPA,15/07/2017,18.0,3037.0,3.0,2.0,2.0,543.0,153.0,1995.0,Brimbank City Council,-37.7143,144.77096,Western Metropolitan,2898.0,0
14405,Derrimut,61 Windsor Bvd,4,h,860000.0,S,Stockdale,15/07/2017,14.7,3030.0,4.0,2.0,2.0,663.0,,,Brimbank City Council,-37.79215,144.76285,Western Metropolitan,2276.0,0
14406,Dingley Village,18 Albert Pl,3,t,802000.0,S,Buxton,15/07/2017,22.2,3172.0,3.0,2.0,2.0,251.0,185.0,1998.0,Kingston City Council,-37.98146,145.11715,South-Eastern Metropolitan,3940.0,0
14407,Dingley Village,29 Elliott Cr,3,h,800000.0,S,Ray,15/07/2017,22.2,3172.0,3.0,2.0,4.0,801.0,150.0,1980.0,Kingston City Council,-37.98596,145.13187,South-Eastern Metropolitan,3940.0,0
14408,Dingley Village,5 Tarnook Ct,4,h,854000.0,S,Ray,15/07/2017,22.2,3172.0,4.0,2.0,2.0,676.0,181.0,1975.0,Kingston City Council,-37.97936,145.13302,South-Eastern Metropolitan,3940.0,0
14409,Doncaster,3/8 Persimmon Ct,4,t,1220000.0,PI,Barry,15/07/2017,12.4,3108.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,9028.0,1
14410,Doncaster East,26 Champion St,3,h,1735000.0,S,Jellis,15/07/2017,14.3,3109.0,3.0,1.0,2.0,725.0,,,Manningham City Council,-37.78707,145.15161,Eastern Metropolitan,10999.0,1
14411,Donvale,6/22 Powers St,3,t,920000.0,S,Barry,15/07/2017,16.1,3111.0,3.0,2.0,2.0,239.0,187.0,2007.0,Manningham City Council,-37.77323,145.18028999999999,Eastern Metropolitan,4790.0,1
14412,Donvale,14 Sturdee Rd,3,h,904000.0,S,Fletchers,15/07/2017,16.1,3111.0,3.0,1.0,2.0,720.0,116.0,1960.0,Manningham City Council,-37.803490000000004,145.19666,Eastern Metropolitan,4790.0,1
14413,Doveton,5 Crimson Dr,3,h,500000.0,S,Hall,15/07/2017,28.8,3177.0,3.0,1.0,3.0,621.0,,1955.0,Casey City Council,-37.98537,145.23505,South-Eastern Metropolitan,3533.0,0
14414,Eaglemont,104 Studley Rd,3,h,1440000.0,S,Miles,15/07/2017,8.9,3084.0,3.0,1.0,2.0,598.0,116.0,1955.0,Banyule City Council,-37.76093,145.056,Eastern Metropolitan,1651.0,1
14415,Elsternwick,307/242 Glen Huntly Rd,3,u,900000.0,VB,Buxton,15/07/2017,7.2,3185.0,3.0,2.0,2.0,0.0,,,Glen Eira City Council,-37.88472,145.00025,Southern Metropolitan,4898.0,1
14416,Eltham,1/44 Arthur St,2,u,540000.0,VB,Buckingham,15/07/2017,18.0,3095.0,2.0,1.0,1.0,132.0,,,Banyule City Council,-37.71513,145.15323999999998,Eastern Metropolitan,6990.0,0
14417,Eltham,38 Meruka Dr,4,h,1054000.0,S,Barry,15/07/2017,18.0,3095.0,4.0,3.0,2.0,791.0,230.0,1974.0,Banyule City Council,-37.712959999999995,145.13773,Eastern Metropolitan,6990.0,1
14418,Endeavour Hills,18 Struan Av,4,h,625000.0,SP,O'Brien,15/07/2017,28.5,3802.0,4.0,2.0,2.0,669.0,165.0,1980.0,Casey City Council,-37.964659999999995,145.27006,South-Eastern Metropolitan,8443.0,0
14419,Epping,1 Centurion Ct,3,h,600000.0,S,Love,15/07/2017,19.6,3076.0,3.0,1.0,2.0,524.0,155.0,1970.0,Whittlesea City Council,-37.64273,145.03751,Northern Metropolitan,10926.0,0
14420,Epping,9 Inverloch St,2,t,401500.0,S,Love,15/07/2017,19.6,3076.0,2.0,2.0,1.0,149.0,,,Whittlesea City Council,-37.6311,145.0232,Northern Metropolitan,10926.0,0
14421,Epping,40 Lyndarum Dr,3,h,630000.0,S,Ray,15/07/2017,19.6,3076.0,3.0,2.0,2.0,388.0,127.0,2012.0,Whittlesea City Council,-37.628640000000004,145.02265,Northern Metropolitan,10926.0,0
14422,Epping,4 Nuthall Wy,4,h,1012000.0,S,Iconek,15/07/2017,19.6,3076.0,4.0,3.0,3.0,631.0,355.0,2009.0,Whittlesea City Council,-37.6246,145.01686,Northern Metropolitan,10926.0,1
14423,Epping,1 Saddlers Ct,4,h,565000.0,S,Ray,15/07/2017,19.6,3076.0,4.0,2.0,2.0,548.0,110.0,1985.0,Whittlesea City Council,-37.64386,145.04817,Northern Metropolitan,10926.0,0
14424,Essendon,10/10 Ardoch St,2,u,502500.0,SP,McDonald,15/07/2017,7.5,3040.0,2.0,1.0,1.0,0.0,62.0,1980.0,Moonee Valley City Council,-37.7494,144.92096,Western Metropolitan,9264.0,0
14425,Essendon,103 Woodland St,3,h,1550000.0,S,Nelson,15/07/2017,7.5,3040.0,3.0,1.0,1.0,730.0,,,Moonee Valley City Council,-37.74253,144.91753,Western Metropolitan,9264.0,1
14426,Essendon,3/15 Woodvale Cl,2,u,420000.0,S,Nelson,15/07/2017,7.5,3040.0,2.0,1.0,1.0,0.0,,,Moonee Valley City Council,-37.744440000000004,144.92084,Western Metropolitan,9264.0,0
14427,Essendon North,2/9 McCulloch St,2,u,785000.0,S,Nelson,15/07/2017,8.2,3041.0,2.0,1.0,2.0,145.0,,,Moonee Valley City Council,-37.73993,144.90271,Western Metropolitan,1308.0,0
14428,Essendon West,384 Buckley St,3,h,1410000.0,PI,Jellis,15/07/2017,7.5,3040.0,3.0,2.0,1.0,585.0,198.0,1950.0,Moonee Valley City Council,-37.75374,144.88932,Western Metropolitan,588.0,1
14429,Fawkner,9 James St,3,h,750000.0,S,YPA,15/07/2017,13.1,3060.0,3.0,1.0,1.0,724.0,,,Hume City Council,-37.71097,144.97324,Northern Metropolitan,5070.0,0
14430,Ferntree Gully,5 Bruce Cr,4,h,748888.0,S,Ray,15/07/2017,24.8,3156.0,4.0,2.0,4.0,1014.0,280.0,1960.0,Knox City Council,-37.881890000000006,145.29148,Eastern Metropolitan,10788.0,0
14431,Ferntree Gully,42 Bryden Dr,4,h,850000.0,S,Noel,15/07/2017,24.8,3156.0,4.0,2.0,1.0,738.0,148.0,1985.0,Knox City Council,-37.89863,145.26708,Eastern Metropolitan,10788.0,0
