TargetB,ID,TargetD,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
0,00123804,,3,7,0,1,16,12,7.86,,15,67,14,33,46,6,6,18,A,0,49,73,F,H,45100,28,40646
0,00123798,,1,1,1,1,25,25,25,25,21,21,11,17,15,5,8,7,F,0,49,69,M,H,45100,28,40646
1,00123805,7,4,12,4,8,10,5.25,4.58,5.25,21,76,12,32,53,6,17,23,A,1,49,69,F,U,51800,36,51875
1,00005798,50,2,6,0,1,100,100,79.17,,6,67,25,47,95,6,6,22,A,0,12,32,U,U,87200,40,67852
0,00123847,,2,2,1,1,15,20,20,25,19,29,14,28,25,6,13,11,A,0,40,,F,H,83800,30,74033
1,00123438,3,3,16,2,7,21,10.33,6.81,5,15,88,10,26,58,3,9,20,E,1,40,31,F,H,68300,31,74033
1,00123871,15,2,10,0,6,15,15,8.8,,15,116,12,28,65,5,5,27,S,1,24,45,M,H,132400,35,81536
1,00123862,3,4,6,2,2,4,4.5,4.33,4,15,36,10,27,28,5,13,12,A,0,22,27,F,U,97800,36,81536
1,00123909,5,5,23,1,11,5,6.8,4.65,6,18,126,11,29,67,6,16,32,S,1,27,65,M,H,52900,37,42397
0,00123938,,1,16,1,7,12,12,8.5,12,18,110,12,30,65,5,13,28,A,1,35,49,F,H,65700,33,50167
1,00123972,5,5,14,3,9,5,5,5.86,5,15,112,10,28,66,5,13,29,S,1,28,84,F,H,49600,38,49329
0,00124005,,1,4,1,2,20,20,12.5,20,15,57,11,27,38,5,11,15,A,1,27,64,M,H,39500,34,52126
0,00124043,,1,9,0,5,25,25,19,,15,91,12,27,59,5,5,22,A,1,28,79,M,H,51200,33,39341
1,00124042,20,3,15,2,9,11,10,6.67,10.5,18,95,13,34,68,6,16,25,A,1,37,78,M,H,46500,42,39341
0,00124123,,2,20,1,11,20,16,10.75,10,16,129,17,35,79,6,14,30,S,1,26,58,M,H,56100,51,34323
1,00124104,23,4,8,1,4,25,18,15.25,20,18,57,13,34,47,6,17,20,S,1,28,47,M,H,42700,44,34323
1,00124095,21,1,1,1,1,15,15,15,15,20,20,8,14,12,3,6,5,F,0,30,68,F,H,32800,26,34323
1,00124149,14,4,4,3,3,13,12,12,11.67,15,27,15,28,24,6,12,10,A,1,36,79,M,H,43000,30,42081
1,00124193,6,5,5,4,4,7,5.8,5.8,5.5,17,33,13,28,28,6,13,11,A,1,43,,U,H,43900,28,39273
0,00124186,,1,1,1,1,15,15,15,15,16,16,11,16,13,4,6,5,F,0,41,,M,H,36200,29,39273
1,00124227,25,3,16,2,12,19,19.67,13.88,20,18,93,13,33,72,6,16,26,S,1,32,,U,H,26700,31,26414
1,00124271,25,2,18,2,13,11,8,4.28,8,24,111,9,25,63,4,11,28,A,1,32,72,M,H,52500,25,33418
1,00124298,4,4,27,2,14,3,4.5,3.7,5,15,129,7,20,57,2,7,22,S,1,23,84,F,U,81600,47,67195
1,00124315,5,3,6,1,2,10,11.67,9.67,10,18,44,12,31,35,6,14,14,A,0,27,28,F,U,52400,29,0
0,00002798,,3,3,2,2,5,5,5,5,15,21,13,19,18,5,7,6,N,0,00,,F,U,107300,0,0
1,00124379,5,6,10,3,4,4,4.5,4.5,5,19,62,11,31,42,6,16,19,A,0,00,53,M,U,30800,0,30402
0,00124383,,3,16,1,8,11,10.67,9.94,10,18,75,12,33,61,5,15,23,A,1,00,37,F,U,78900,0,49922
1,00124395,20,2,18,1,9,20,15,8.89,10,20,88,13,32,65,6,15,24,A,1,40,78,M,U,83800,35,44618
1,00124478,15,2,4,2,2,15,5,8.75,5,18,29,12,26,24,6,13,11,A,1,45,,U,U,48100,25,0
1,00124479,10,4,6,2,2,15,16.75,15.33,13.5,18,28,13,26,26,6,13,11,A,1,45,,F,U,48100,25,34000
1,00002464,7,11,34,6,14,8,8.18,7.82,8,6,77,25,44,75,11,22,29,S,1,00,56,M,H,48100,0,34000
1,00124484,8,5,8,5,5,9,9.8,8.25,9.8,17,29,14,26,26,6,13,11,A,1,34,,F,U,84600,22,21364
1,00124872,5,5,27,2,19,5,5.8,5.52,6,17,130,13,32,80,6,16,33,S,1,28,78,M,H,55000,38,34609
0,00124530,,3,11,0,5,12,11.33,7.64,,15,119,11,31,66,4,4,29,A,0,30,67,M,H,37300,12,34609
1,00124520,8,9,21,7,16,10,8.44,6.9,8.29,16,81,15,34,65,6,17,25,S,1,27,54,F,H,57000,30,34609
1,00124514,26,1,7,1,4,21,21,17.14,21,22,53,12,34,48,6,17,21,A,1,27,40,F,H,57500,16,34609
0,00124528,,3,12,2,8,14,13,12.42,12,22,127,12,32,68,6,16,31,S,1,24,60,M,U,56700,38,0
1,00124543,18,2,15,1,9,18,17,11.07,18,16,130,14,35,77,6,16,31,A,1,35,39,M,H,68800,40,62380
1,00124143,6,6,22,3,12,6,6.33,5.18,6.33,22,112,11,32,69,5,15,30,S,1,24,59,M,U,84600,24,0
0,00124554,,3,23,2,12,10,12.67,5.98,14,24,112,12,32,72,6,17,32,S,1,41,69,M,H,21200,28,49884
0,00124545,,6,7,4,4,10,6.17,5.71,5,20,33,12,31,30,6,15,13,S,1,44,66,F,U,59100,36,49884
0,00124624,,1,7,0,4,15,15,15.71,,18,91,13,35,62,6,6,25,A,0,46,71,F,H,57700,41,39886
1,00124681,5,5,20,3,10,5,5,4.5,5,15,115,12,33,74,5,15,31,S,1,52,47,F,H,24700,23,24173
1,00124683,12,4,4,2,2,8,7,7,7,18,33,13,29,27,6,13,11,A,0,35,73,M,U,107400,39,76352
0,00124694,,1,2,1,1,25,25,25,25,16,17,13,17,16,5,7,6,N,0,42,67,F,U,86800,45,40893
0,00174249,,2,10,2,4,0,25,20.6,25,4,56,19,41,57,6,17,21,A,0,11,,U,U,170600,30,0
1,00124787,20,2,8,1,3,20,18.5,15,20,22,56,12,34,48,6,17,20,A,1,19,,F,U,62600,17,28056
0,00124785,,1,2,0,1,15,15,12.5,,26,44,9,28,32,4,4,13,A,0,13,,F,U,91600,39,0
1,00124817,10,2,20,1,9,10,8,6.55,10,16,66,13,34,58,5,15,22,A,1,00,35,M,H,63900,0,24084
0,00124826,,1,1,1,1,20,20,20,20,24,24,7,17,15,3,7,6,N,0,49,49,M,H,36900,22,45300
1,00124847,10,3,11,1,4,20,18.67,20.18,26,15,92,12,32,64,5,15,26,A,0,52,49,F,U,37600,32,32813
1,00010421,4,6,16,4,7,3,4.67,4.25,4.25,16,87,8,23,60,4,11,20,A,1,36,79,F,U,40200,30,33204
0,00124879,,3,13,1,4,13,13.67,11,15,26,81,8,24,54,4,13,22,A,1,40,57,M,H,70100,45,56334
0,00124920,,2,10,1,6,17,16,11,15,26,114,10,31,66,5,15,30,A,1,52,7,F,U,30700,27,0
0,00124931,,4,9,3,6,10,11.25,10.89,8.33,16,53,14,35,47,6,16,19,S,1,49,,U,H,57500,38,48817
1,00124935,25,8,21,4,12,30,26.88,19.52,26.25,15,115,14,33,74,6,17,32,S,1,49,80,M,U,68900,38,48817
0,00120490,,6,19,3,8,15,15.17,13.53,14.67,15,67,14,34,58,6,17,23,S,1,35,,M,U,68900,28,0
1,00124979,25,1,1,1,1,25,25,25,25,24,24,9,19,17,4,8,7,N,0,11,41,F,H,112800,37,56140
0,00124977,,1,1,0,0,20,20,20,,20,20,10,16,15,4,4,5,F,0,11,59,M,U,102500,47,56140
0,00124985,,3,7,1,2,17,9.67,6.71,17,18,69,13,32,49,6,14,18,A,0,12,47,F,H,90500,62,56140
0,00124531,,4,4,1,1,10,9,9,11,18,32,12,27,25,6,13,11,A,0,31,73,M,U,21200,0,24393
1,00125005,30,3,7,1,3,20,18,12.29,14,26,52,11,33,41,5,16,17,A,0,39,75,F,H,49600,54,59069
1,00125013,15,3,4,2,2,5,8.33,7.75,7.5,17,28,12,25,24,5,12,10,A,0,36,,F,U,64400,28,43590
0,00125077,,1,9,0,4,100,100,34.44,,19,81,11,28,52,5,5,21,A,1,30,87,F,U,24700,33,20755
1,00125086,6,4,13,1,4,5,7.25,5.54,8,15,80,11,28,53,5,12,19,S,1,10,51,F,H,36500,23,29862
0,00125109,,1,1,1,1,20,20,20,20,16,16,13,18,15,5,7,6,F,0,31,39,F,H,53800,20,60974
0,00125121,,4,4,1,1,10,8.75,8.75,10,18,32,12,27,27,6,13,11,A,0,16,68,M,H,45200,58,60974
1,00125164,50,1,5,1,3,50,50,22.6,50,21,93,12,30,57,6,14,21,A,0,16,81,F,H,58800,58,29469
1,00125181,8,4,4,4,4,10,7.5,7.5,7.5,16,29,14,26,25,6,12,10,A,1,11,85,F,H,246900,31,37228
0,00125180,,1,1,0,0,25,25,25,,20,20,11,18,16,5,5,7,F,0,25,,F,U,41900,37,0
1,00000511,12,3,10,1,2,10,13.33,10,10,6,78,22,38,58,9,17,22,A,0,15,82,F,U,102400,22,42324
1,00125289,7,4,12,0,5,8,6.5,5.25,,18,105,13,33,57,6,6,25,A,0,17,79,F,H,70700,29,44748
0,00125280,,2,6,1,5,20,15,9,20,17,81,13,32,54,6,14,20,A,1,13,69,M,H,98800,43,44748
1,00125325,20,6,23,3,14,20,20.89,14.62,21.45,15,113,13,35,79,6,17,31,S,1,12,80,M,H,85200,35,46217
0,00125354,,1,16,0,8,11,11,7.13,,18,89,12,30,60,5,5,23,A,1,21,70,M,H,49300,46,38841
1,00125337,16,3,3,1,1,15,15.67,15.67,15,15,29,12,25,23,5,11,10,A,0,21,29,M,U,194600,42,38841
0,00007664,,2,8,1,3,21,21,17.88,21,16,90,15,36,66,6,16,28,A,0,15,79,M,H,194600,39,38841
1,00125446,10,3,26,3,14,13,12,9.88,12,21,128,13,33,77,6,17,34,S,1,21,59,F,H,38000,29,32959
1,00125444,10,2,21,1,11,10,10,7.14,10,20,112,7,21,54,3,9,19,A,1,10,49,M,H,36200,40,32959
0,00125451,,2,3,1,2,20,15.5,12,20,23,41,12,31,33,6,14,13,A,0,08,46,F,H,35200,32,29279
1,00125467,15,2,2,2,2,15,12.5,12.5,12.5,15,28,10,23,21,4,10,9,A,0,31,,F,U,43100,32,31893
1,00125522,7,6,41,5,21,6,7.83,5.56,7.8,18,131,11,30,83,5,16,32,S,1,09,83,M,U,62300,38,33298
1,00125506,20,2,5,0,2,17,16,12.2,,17,83,11,23,28,5,5,12,A,0,10,42,F,H,38400,38,33298
1,00125501,14,7,10,4,5,10,12.14,13,12.5,23,41,12,33,40,6,17,17,A,1,08,49,F,H,52700,45,33298
0,00125545,,5,17,3,9,8,10.6,9.03,11,16,124,13,35,76,6,17,32,S,1,09,74,F,U,0,13,36089
0,00125532,,1,1,0,0,20,20,20,,19,19,10,17,15,4,4,6,F,0,13,70,M,H,87800,30,36089
1,00186528,15,5,16,2,7,10,11.4,9.81,12.5,8,130,19,40,63,7,17,24,A,1,25,74,F,H,53500,32,36089
0,00125576,,3,9,2,5,17,15.67,8.56,15,18,76,13,31,54,6,15,21,S,1,15,63,F,H,120600,29,66152
0,00125566,,9,15,7,9,3,3.56,3.27,3.71,21,45,11,31,37,6,17,17,S,1,13,52,M,H,111700,38,66152
0,00125560,,3,5,3,4,21,22,20.2,22,23,41,12,31,35,6,17,16,A,1,11,73,F,H,372000,36,66152
0,00124888,,5,6,3,3,7,6.6,6,5.67,17,40,12,32,32,6,15,14,A,0,14,,U,U,165800,33,0
1,00125593,25,3,9,1,5,25,25,24.44,25,15,113,14,34,71,6,16,29,A,0,15,81,F,H,87600,24,78759
1,00125630,25,0,6,0,2,20,0,16.67,,23,123,12,12,64,6,6,27,A,0,14,,U,H,110100,32,76794
1,00125277,53,5,11,4,6,52,52,36.36,52.5,21,64,13,32,59,6,17,22,S,1,15,63,M,U,113600,26,76794
0,00125651,,2,6,1,3,15,13.5,12.5,15,17,56,13,33,47,6,15,18,A,1,30,36,F,H,39500,39,50599
1,00120366,9,6,6,3,3,10,6.67,6.67,8.67,17,33,14,30,29,6,13,11,A,1,39,45,M,H,91400,28,50599
0,00125809,,2,3,1,2,16,15.5,13.67,15,19,40,13,31,34,4,12,12,A,0,11,,F,U,57300,39,0
0,00011561,,2,8,0,3,25,22.5,16.75,,26,86,23,44,80,5,5,23,S,1,24,66,F,H,97300,61,50931
1,00125741,5,2,14,1,10,10,11,5.07,12,19,111,12,31,66,5,13,25,A,1,15,51,F,H,81300,29,49607
0,00001400,,8,29,6,18,9,8.38,5.41,7,24,131,17,36,88,6,17,36,S,1,11,,M,H,180500,33,104341
1,00129360,15,10,33,6,14,10,9.5,5.64,9.17,15,122,17,39,79,6,17,31,S,1,17,42,M,U,74900,32,0
0,00127879,,1,1,1,1,15,15,15,15,16,16,10,15,13,4,6,5,F,0,28,32,F,H,87100,43,66641
0,00125876,,1,4,0,3,50,50,27.5,,26,68,10,29,48,5,5,20,A,1,12,49,M,H,74000,35,57569
1,00125906,6,3,12,3,7,8,6.67,4.67,6.67,16,93,9,22,45,4,10,17,A,1,35,68,F,H,92400,39,65406
0,00097468,,2,2,2,2,20,12.5,12.5,12.5,23,29,10,22,21,4,9,8,A,0,16,51,M,H,126500,38,90599
1,00125930,7.5,3,42,3,19,15,15,6,15,21,128,13,34,88,6,17,34,S,1,44,49,F,U,71500,33,59760
1,00003985,12,2,26,1,7,11,11.5,10.23,10,7,93,42,64,110,11,22,33,A,1,52,70,F,H,34800,17,0
0,00125969,,5,20,4,10,10,8.8,4.65,8.5,20,86,13,33,58,6,16,23,S,1,36,64,M,U,41600,36,33990
0,00125968,,1,10,0,3,15,15,9,,19,92,15,35,58,5,5,22,A,1,36,50,M,U,47900,35,33990
0,00125984,,5,5,3,3,17,15.8,15.8,15.67,17,29,14,28,27,6,13,11,A,1,52,,M,U,25100,29,0
1,00125986,17,5,8,4,7,15,14,13.38,13.75,19,53,14,36,49,6,17,20,S,1,39,51,M,U,53300,27,42656
0,00126005,,1,19,1,13,15,10,12.68,10,18,123,13,34,74,6,16,32,A,1,39,80,F,H,35900,22,32970
1,00125999,20,5,22,3,11,20,11.8,9.41,13,21,75,13,35,61,6,17,24,A,1,41,40,F,H,28100,27,32970
1,00126035,21,3,16,1,12,17,17,10.06,17,22,130,13,32,78,6,15,31,A,1,52,84,U,H,26200,25,26652
1,00126069,5,5,25,4,18,7,6,5.08,6,16,126,9,25,69,4,12,27,S,1,43,7,F,U,36200,23,0
1,00126091,6,5,14,0,2,6,6.8,6.21,,17,62,13,35,53,6,6,22,A,0,30,55,F,H,39500,11,34297
0,00126146,,4,7,1,1,10,9.75,8.71,10,18,52,12,32,40,6,15,17,A,0,02,74,M,H,79200,42,44158
0,00126143,,7,9,5,6,16,14.43,12.33,15,17,41,14,34,38,6,16,15,S,1,04,,F,H,48200,42,44158
1,00126184,7,4,9,3,6,3,7,5.78,6.67,16,90,11,30,54,4,12,20,A,0,30,69,F,H,44400,28,45200
0,00126309,,5,26,4,13,14,14.4,10.27,14.5,25,88,12,32,63,6,17,26,S,1,30,,M,U,41300,15,29008
1,00126333,6,7,26,3,10,5,6.43,6.12,6.67,15,122,14,35,76,6,16,32,S,1,23,68,M,U,111000,53,29389
0,00126367,,3,9,1,5,20,17.33,12.67,15,20,123,13,34,69,6,16,29,A,1,41,,F,U,35900,18,21740
1,00126415,5,6,6,4,4,7,5.33,5.33,5.5,16,33,13,30,28,6,14,12,A,1,19,62,M,H,50900,23,24670
1,00126403,10,4,8,1,4,10,10,8.25,10,15,81,13,26,44,6,11,15,A,0,30,73,F,U,33900,14,24670
0,00126447,,2,6,1,1,15,15,11,15,26,114,11,27,41,5,13,17,A,0,30,76,M,U,35800,19,26452
0,00126500,,8,11,4,4,10,8,8.18,8.5,15,32,13,25,26,6,13,11,A,1,24,57,M,U,37300,34,0
1,00126483,15,1,1,1,1,15,15,15,15,21,21,8,15,13,3,6,5,F,0,27,77,M,H,37300,41,0
0,00126607,,4,4,3,3,5,5.75,5.75,6,17,28,12,24,23,6,12,10,A,1,36,,M,H,50500,22,35275
0,00126515,,4,13,1,7,10,9.25,9.15,12,19,91,13,29,50,6,14,23,S,1,42,80,M,H,51600,33,26116
0,00093927,,6,34,3,20,24,22.83,14.38,20.67,25,128,13,35,88,6,17,35,A,1,08,74,F,H,49100,29,25184
0,00126558,,8,36,6,16,5,5.25,5.08,5.33,19,125,13,35,81,6,17,32,S,1,24,82,F,H,68300,29,25184
1,00126530,30,1,1,1,1,25,25,25,25,16,16,12,17,14,5,7,6,F,0,39,53,M,H,36900,28,25184
0,00126617,,1,11,0,7,17,17,13.18,,20,126,13,29,70,5,5,28,A,1,36,82,F,U,32900,33,25793
1,00126639,8,4,10,1,3,10,8.5,7.4,9,18,64,12,33,49,6,16,20,A,0,49,27,M,U,58800,33,0
0,00126678,,2,6,2,2,15,12,8,12,17,56,12,29,44,5,13,17,A,0,48,38,M,H,55100,41,44332
1,00127108,10,3,4,2,3,20,16.67,13.75,20,15,41,12,31,34,5,13,13,A,1,35,,U,U,72700,32,0
1,00118673,10,3,11,2,9,10,9,10.82,8.5,18,100,15,35,76,6,15,28,A,1,45,,F,U,76100,32,0
0,00126744,,0,14,0,7,10,0,7.43,,25,127,9,9,69,4,4,26,A,1,48,,F,U,69400,32,45582
0,00010366,,3,18,2,4,10,11.33,9.33,12,20,69,26,46,88,6,16,22,S,1,35,57,M,U,92400,30,73308
0,00126785,,0,11,0,6,25,0,14.09,,23,99,13,13,69,6,6,26,A,1,52,17,F,H,27100,16,38778
1,00126787,25,3,21,1,12,25,22.33,12.14,25,18,126,9,25,64,4,12,27,S,1,46,78,M,H,67500,41,40391
1,00126789,6,4,7,3,4,10,8.25,7.86,8.67,16,44,9,22,29,5,12,12,A,0,44,,F,U,78200,30,65242
1,00126819,15,4,5,3,3,13,13,11.4,13.67,19,43,13,33,36,6,15,15,S,1,42,35,M,H,86700,37,60865
0,00126838,,4,17,4,13,10,8.75,8.94,8.75,20,121,12,32,77,5,15,33,A,1,36,,F,U,59200,26,43176
1,00077742,5,5,15,2,9,5,5,5.4,5,16,111,15,36,70,6,16,28,S,1,46,,U,U,116300,38,0
0,00126879,,2,11,2,9,16,15,9.73,15,16,103,14,33,67,6,15,25,A,1,00,,U,U,164400,0,0
0,00127358,,4,11,1,6,20,18.75,11.55,20,20,80,14,34,62,6,16,24,S,1,14,28,M,U,51600,31,49459
0,00126895,,6,8,4,4,10,8.83,9.13,9.5,15,32,14,27,29,6,12,10,A,1,39,69,F,H,86000,27,67026
1,00126888,20,0,1,0,0,20,0,20,,22,22,8,8,14,3,3,5,N,0,40,41,M,H,76400,31,67026
0,00126930,,6,34,4,22,10,7.33,4.85,7.25,17,127,15,34,83,6,17,34,S,1,27,52,M,H,67000,23,64747
0,00126921,,1,3,0,1,15,15,9,,18,51,11,24,32,4,4,11,A,0,39,25,F,H,62600,22,64747
0,00126910,,1,1,1,1,20,20,20,20,17,17,10,15,13,4,6,5,F,0,40,,F,U,67300,21,0
0,00138604,,3,3,2,2,15,12.33,12.33,13.5,17,28,14,27,26,6,13,11,A,1,39,,F,U,67000,23,64747
1,00126945,10,3,11,1,3,20,18.33,10.45,20,17,85,14,34,60,6,16,23,A,0,35,42,M,H,78300,30,43093
1,00190577,30,3,21,1,15,30,23.33,11.71,30,17,130,14,32,78,6,13,29,S,1,35,41,F,U,78600,44,43093
1,00126949,10,4,12,2,6,10,10,10.5,10,16,76,13,34,61,5,15,23,A,1,31,57,F,H,0,0,0
0,00126953,,0,1,0,0,15,0,15,,19,19,10,10,12,4,4,4,F,0,53,49,F,U,51300,39,26202
1,00126961,16,3,17,2,9,16,16,11.12,16,15,81,13,33,63,6,16,24,A,1,42,75,M,H,85700,42,59141
1,00126959,15,4,7,3,4,15,13.75,11.43,15,16,57,15,35,46,6,15,17,A,1,42,41,M,H,103500,44,59141
0,00126990,,2,12,0,9,11,8,5.42,,15,125,11,25,67,4,4,27,A,1,14,49,F,H,99000,32,77776
0,00126975,,3,3,3,3,50,41.67,41.67,41.67,15,29,13,27,25,6,13,11,A,0,14,52,M,H,94600,31,77776
0,00126970,,5,7,2,3,8,4,4.29,3.5,19,40,13,28,27,6,13,12,A,1,35,49,F,U,85500,30,77776
1,00126994,25,1,2,0,1,35,35,27.5,,26,53,11,26,35,5,5,13,A,0,01,,M,U,225000,11,107241
0,00127049,,4,14,1,8,10,10,10.29,10,26,130,9,30,73,4,14,31,A,1,22,46,M,U,162500,12,42958
1,00127028,18,4,7,1,2,12,12.75,9.14,14,15,45,13,34,38,6,16,16,A,0,17,,F,U,58600,14,0
0,00009910,,0,5,0,2,0,0,15,,5,53,26,26,60,4,4,14,A,0,04,,F,U,64700,21,0
0,00127055,,2,10,1,6,15,16,10.3,15,22,96,11,31,68,5,14,27,A,1,31,,F,U,0,0,0
1,00097015,4,6,11,4,7,7,8.17,6.55,8.5,20,57,13,34,47,6,16,19,A,0,24,39,F,H,99200,32,91820
1,00186793,10,2,12,2,8,15,45,24.08,45,8,110,16,33,72,7,17,28,S,1,35,73,M,H,81700,26,91820
0,00117340,,1,6,0,1,24,24,16.67,,26,112,11,32,56,5,5,21,A,0,04,,F,U,42100,38,0
0,00127071,,2,2,1,1,15,12.5,12.5,15,18,27,11,25,21,5,12,10,A,0,25,,F,H,48900,22,45339
0,00127101,,2,9,2,7,15,18,12.78,18,18,81,13,33,62,6,16,23,S,1,14,,F,U,158600,32,0
0,00127106,,2,2,1,1,50,28,28,50,18,28,13,26,23,6,12,10,A,0,14,72,F,H,87200,24,68924
0,00127145,,2,14,0,4,10,10,6.36,,18,113,10,24,59,4,4,22,A,1,34,83,F,H,233300,26,161971
0,00160894,,7,18,6,10,19,18.14,12.72,18.17,21,68,13,34,58,6,17,23,S,1,24,36,M,H,258700,43,161971
1,00127166,30,7,23,5,13,20,25,18.48,26,18,128,14,34,84,6,17,34,S,1,13,71,U,H,149000,23,97638
1,00127171,15,2,6,1,2,15,15,9,15,17,73,13,31,48,6,13,18,A,0,42,81,F,H,122300,35,106631
1,00009923,14,0,17,0,6,5,0,11.24,,5,105,35,35,95,6,6,27,A,1,00,52,F,U,123400,0,0
1,00127030,10,3,5,2,4,10,10,8,11.5,16,66,13,24,39,6,10,13,A,0,01,,F,U,51700,17,38783
0,00127285,,6,26,3,14,5,10.17,8.54,11.33,18,111,11,31,73,5,16,29,S,1,20,71,M,H,65800,35,50205
0,00127265,,1,4,1,3,15,15,8.5,15,15,52,9,24,34,3,9,13,E,0,18,29,M,H,54600,27,50205
0,00127336,,2,9,0,3,45,42.5,19.56,,19,67,13,35,57,6,6,24,A,1,12,75,M,H,89200,36,62587
1,00127320,25,1,1,1,1,20,20,20,20,16,16,12,17,14,5,7,6,F,0,12,37,F,H,73100,22,62587
0,00127360,,3,9,3,9,30,22.33,13.44,22.33,16,124,13,32,63,6,15,28,S,1,14,79,M,H,89800,31,75023
0,00127348,,3,3,3,3,25,15,15,15,18,27,14,28,24,6,13,11,A,1,13,49,M,H,95800,20,75023
1,00127392,23,1,11,1,9,23,23,16.27,23,24,123,10,28,70,5,13,30,A,1,22,56,M,H,59200,34,45994
1,00189814,10,3,8,3,5,25,18.67,11.63,18.67,17,53,7,21,34,4,14,16,A,1,12,73,M,U,75300,37,41822
0,00127458,,5,10,3,5,20,15.6,12.5,16,15,53,13,35,46,6,17,19,A,0,17,36,M,H,63000,27,49829
0,00127450,,1,1,1,1,20,20,20,20,22,22,8,15,12,3,6,5,N,0,25,70,F,U,57000,25,0
1,00127511,23,3,11,2,8,22,22.33,17.18,21,24,105,12,33,70,6,16,27,A,1,11,56,F,H,94500,21,82550
0,00127504,,2,8,1,4,15,12.5,7.38,10,18,77,11,27,49,4,11,18,A,0,11,56,F,H,93500,25,82550
0,00127498,,2,3,1,2,50,37.5,30,50,25,65,12,27,41,6,13,15,A,0,15,77,F,H,122300,28,82550
0,00127481,,3,3,3,3,10,7.33,7.33,7.33,15,24,12,22,21,5,9,8,N,1,11,71,F,H,118000,36,82550
0,00127475,,1,1,1,1,20,20,20,20,17,17,11,16,14,5,7,6,F,0,11,44,F,H,140700,25,82550
1,00127527,12,3,8,2,6,10,12.33,10.75,11,16,80,13,33,52,6,16,21,A,0,42,37,M,U,82200,27,30208
0,00127543,,2,11,1,5,30,21,10.73,12,26,57,12,32,50,5,15,19,A,1,46,45,F,U,51000,36,25703
0,00127561,,1,4,0,2,40,40,26.25,,24,75,11,31,44,6,6,17,A,0,30,81,F,H,41300,26,31520
0,00014621,,3,21,1,12,10,7.33,7.48,10,24,103,10,30,75,4,13,25,A,1,30,87,F,H,58700,23,31520
0,00127584,,8,32,3,14,5,5,3.38,4.67,17,126,12,33,66,6,17,31,S,1,27,67,M,U,50000,13,0
0,00127579,,2,5,2,2,9,14.5,8.8,14.5,20,56,13,29,41,6,12,15,A,0,30,53,F,H,36400,15,23848
0,00127643,,2,5,0,1,20,15,10.4,,26,69,10,29,42,5,5,16,A,0,45,44,F,H,45600,33,41867
1,00007590,30,1,14,0,3,35,30,22.29,,4,93,31,47,102,7,7,25,A,0,46,37,F,U,68900,11,40197
1,00001006,21,7,35,4,16,15,15.29,15.14,15.75,6,127,31,53,115,11,22,44,S,1,46,66,F,H,38500,25,37125
0,00113162,,1,1,1,1,20,20,20,20,21,21,12,19,18,4,7,6,F,0,26,,M,U,46300,41,0
1,00127744,15,2,11,2,7,10,11,8.73,11,15,130,12,30,65,5,13,27,A,1,35,76,M,U,60000,29,32367
1,00127759,6,5,5,3,3,6,5.8,5.8,4.33,18,33,13,29,27,6,13,11,A,1,36,17,M,H,30400,27,40204
1,00003891,25,3,18,2,9,25,25.67,19.17,27.5,16,127,32,49,124,6,15,33,A,1,39,82,F,H,28300,18,45709
0,00008823,,0,7,0,1,0,0,10.71,,5,55,24,24,60,5,5,15,A,0,36,53,M,H,40400,15,35513
0,00127796,,2,15,1,11,11,10,4.27,11,18,125,10,28,69,3,10,28,A,1,36,74,F,H,31200,31,35513
1,00127795,15,2,15,0,4,12,11.5,7,,26,122,9,29,65,4,4,26,A,0,28,46,M,H,55700,44,35513
0,00127789,,5,9,4,5,10,10.2,8.44,10.25,15,39,14,34,38,6,16,15,S,1,28,50,F,U,92200,25,0
1,00127823,6,7,20,4,9,5,6.14,5.45,6,15,64,13,35,55,6,17,21,A,1,31,74,F,U,25800,23,21950
0,00127861,,2,14,1,8,12,12,5.86,12,17,125,8,18,35,4,8,12,S,1,30,76,F,U,28000,29,37927
0,00127856,,2,8,2,7,15,15,22,15,24,86,9,25,57,4,11,20,A,1,24,85,F,H,80100,49,37927
0,00127855,,6,19,6,15,8,8.33,7.26,8.33,23,81,11,30,58,6,17,25,S,1,27,,F,H,40500,39,37927
0,00113849,,1,14,1,9,14,14,7.64,14,20,127,11,25,65,4,10,25,A,1,53,81,M,U,53800,31,37927
0,00127880,,1,1,0,0,25,25,25,,16,16,11,16,13,5,5,6,F,0,24,53,F,H,94500,44,55468
0,00127934,,5,6,2,3,11,9,8.33,10,18,52,12,26,33,6,12,13,A,0,41,48,U,H,33800,46,44966
0,00127963,,1,1,1,1,15,15,15,15,20,20,8,15,14,3,6,5,F,0,31,,F,U,28800,0,0
1,00127988,20,2,4,2,3,20,17.5,11.25,17.5,24,45,12,32,37,6,15,15,A,0,53,,M,U,45700,27,33262
0,00127997,,1,4,1,3,15,15,13.75,15,16,68,10,27,52,4,11,18,A,0,44,27,F,U,50800,17,33188
0,00128015,,1,1,1,1,15,15,15,15,17,17,10,15,13,4,6,5,F,0,41,,M,U,20200,16,0
